District,DBN,School Name,Grade,Group,Class,Year,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
24,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R002,I.S. R002 GEORGE L. EGBERT,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R007,I.S. 007 ELIAS BERNSTEIN,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R024,I.S. 024 MYRA S. BARNES,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R027,I.S. 027 ANNING S. PRALL,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R034,I.S. 034 TOTTENVILLE,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R048,P.S. 048 WILLIAM G. WILCOX,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R049,I.S. 49 BERTA A. DREYFUS,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R051,I.S. 051 EDWIN MARKHAM,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R061,I.S. 061 WILLIAM A MORRIS,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R072,I.S. 072 ROCCO LAURIE,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R075,I.S. 075 FRANK D. PAULO,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R080,THE MICHAEL J. PETRIDES SCHOOL,7,Group 4,Class 7,2020,,,,,,,,,,,,
31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,7,Group 4,Class 7,2020,,,,,,,,,,,,
02,02M104,J.H.S. 104 SIMON BARUCH,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M114,EAST SIDE MIDDLE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M126,P.S. 126 JACOB AUGUST RIIS,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M131,M.S. 131,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M167,J.H.S. 167 ROBERT F. WAGNER,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M177,YORKVILLE EAST MIDDLE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M225,ELLA BAKER SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M260,THE CLINTON SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M276,BATTERY PARK CITY SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M289,I.S. 289,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M297,M.S. 297,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M397,SPRUCE STREET SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M422,QUEST TO LEARN,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M933,CITY KNOLL MIDDLE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X080,J.H.S. 080 THE MOSHOLU PARKWAY,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X095,P.S. 095 SHEILA MENCHER,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X118,J.H.S. 118 WILLIAM W. NILES,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X206,I.S. 206 ANN MERSEREAU,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X228,JONAS BRONCK ACADEMY,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X243,WEST BRONX ACADEMY FOR THE FUTURE,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X254,I.S. 254,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X308,BRONX DANCE ACADEMY SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X315,P.S. 315 LAB SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X331,THE BRONX SCHOOL OF YOUNG LEADERS,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X390,M.S. 390,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X391,THE ANGELO PATRI MIDDLE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
10,10X447,CRESTON ACADEMY,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K062,J.H.S. 062 DITMAS,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K163,P.S. 163 BATH BEACH,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K180,THE SEEALL ACADEMY,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K201,J.H.S. 201 THE DYKER HEIGHTS,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K220,J.H.S. 220 JOHN J. PERSHING,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K223,J.H.S. 223 THE MONTAUK,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K227,J.H.S. 227 EDWARD B. SHALLOW,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K229,P.S. 229 DYKER,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K259,J.H.S. 259 WILLIAM MCKINLEY,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,6,Group 5,Class 8,2020,,,,,,,,,,,,
20,20K686,BROOKLYN SCHOOL OF INQUIRY,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q049,P.S. 049 DOROTHY BONAWIT KOLE,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q061,I.S. 061 LEONARDO DA VINCI,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q077,JOSEPH F. QUINN INTERMEDIATE SCHOOL 77,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q087,P.S./I.S. 087 MIDDLE VILLAGE,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q093,I.S. 093 RIDGEWOOD,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q102,P.S. 102 BAYVIEW,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q119,P.S./I.S. 119 THE GLENDALE,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMEN",6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q311,CORONA ARTS & SCIENCES ACADEMY,6,Group 5,Class 8,2020,,,,,,,,,,,,
24,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R002,I.S. R002 GEORGE L. EGBERT,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R007,I.S. 007 ELIAS BERNSTEIN,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R024,I.S. 024 MYRA S. BARNES,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R027,I.S. 027 ANNING S. PRALL,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R034,I.S. 034 TOTTENVILLE,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R048,P.S. 048 WILLIAM G. WILCOX,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R049,I.S. 49 BERTA A. DREYFUS,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R051,I.S. 051 EDWIN MARKHAM,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R061,I.S. 061 WILLIAM A MORRIS,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R072,I.S. 072 ROCCO LAURIE,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R075,I.S. 075 FRANK D. PAULO,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R080,THE MICHAEL J. PETRIDES SCHOOL,6,Group 5,Class 8,2020,,,,,,,,,,,,
31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,6,Group 5,Class 8,2020,,,,,,,,,,,,
02,02M104,J.H.S. 104 SIMON BARUCH,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M114,EAST SIDE MIDDLE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M126,P.S. 126 JACOB AUGUST RIIS,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M131,M.S. 131,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M167,J.H.S. 167 ROBERT F. WAGNER,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M177,YORKVILLE EAST MIDDLE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M225,ELLA BAKER SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M260,THE CLINTON SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M276,BATTERY PARK CITY SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M289,I.S. 289,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M297,M.S. 297,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M397,SPRUCE STREET SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M422,QUEST TO LEARN,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M933,CITY KNOLL MIDDLE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X080,J.H.S. 080 THE MOSHOLU PARKWAY,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X095,P.S. 095 SHEILA MENCHER,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X118,J.H.S. 118 WILLIAM W. NILES,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X206,I.S. 206 ANN MERSEREAU,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X228,JONAS BRONCK ACADEMY,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X243,WEST BRONX ACADEMY FOR THE FUTURE,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X254,I.S. 254,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X308,BRONX DANCE ACADEMY SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X315,P.S. 315 LAB SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X331,THE BRONX SCHOOL OF YOUNG LEADERS,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X390,M.S. 390,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X391,THE ANGELO PATRI MIDDLE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
10,10X447,CRESTON ACADEMY,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K062,J.H.S. 062 DITMAS,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K163,P.S. 163 BATH BEACH,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K180,THE SEEALL ACADEMY,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K201,J.H.S. 201 THE DYKER HEIGHTS,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K220,J.H.S. 220 JOHN J. PERSHING,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K223,J.H.S. 223 THE MONTAUK,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K227,J.H.S. 227 EDWARD B. SHALLOW,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K229,P.S. 229 DYKER,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K259,J.H.S. 259 WILLIAM MCKINLEY,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,7,Group 5,Class 8,2021,,,,,,,,,,,,
20,20K686,BROOKLYN SCHOOL OF INQUIRY,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q049,P.S. 049 DOROTHY BONAWIT KOLE,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q061,I.S. 061 LEONARDO DA VINCI,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q077,JOSEPH F. QUINN INTERMEDIATE SCHOOL 77,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q087,P.S./I.S. 087 MIDDLE VILLAGE,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q093,I.S. 093 RIDGEWOOD,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q102,P.S. 102 BAYVIEW,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q119,P.S./I.S. 119 THE GLENDALE,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMEN",7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q311,CORONA ARTS & SCIENCES ACADEMY,7,Group 5,Class 8,2021,,,,,,,,,,,,
24,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R002,I.S. R002 GEORGE L. EGBERT,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R007,I.S. 007 ELIAS BERNSTEIN,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R024,I.S. 024 MYRA S. BARNES,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R027,I.S. 027 ANNING S. PRALL,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R034,I.S. 034 TOTTENVILLE,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R048,P.S. 048 WILLIAM G. WILCOX,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R049,I.S. 49 BERTA A. DREYFUS,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R051,I.S. 051 EDWIN MARKHAM,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R061,I.S. 061 WILLIAM A MORRIS,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R072,I.S. 072 ROCCO LAURIE,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R075,I.S. 075 FRANK D. PAULO,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R080,THE MICHAEL J. PETRIDES SCHOOL,7,Group 5,Class 8,2021,,,,,,,,,,,,
31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,7,Group 5,Class 8,2021,,,,,,,,,,,,
02,02M104,J.H.S. 104 SIMON BARUCH,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M114,EAST SIDE MIDDLE SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M126,P.S. 126 JACOB AUGUST RIIS,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M131,M.S. 131,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M167,J.H.S. 167 ROBERT F. WAGNER,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M177,YORKVILLE EAST MIDDLE SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M225,ELLA BAKER SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M260,THE CLINTON SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M276,BATTERY PARK CITY SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M289,I.S. 289,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M297,M.S. 297,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M397,SPRUCE STREET SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M422,QUEST TO LEARN,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
02,02M933,CITY KNOLL MIDDLE SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X080,J.H.S. 080 THE MOSHOLU PARKWAY,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X095,P.S. 095 SHEILA MENCHER,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X118,J.H.S. 118 WILLIAM W. NILES,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X206,I.S. 206 ANN MERSEREAU,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X228,JONAS BRONCK ACADEMY,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X243,WEST BRONX ACADEMY FOR THE FUTURE,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X254,I.S. 254,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X308,BRONX DANCE ACADEMY SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X315,P.S. 315 LAB SCHOOL,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,Group 4,Class 7,2021,,,,,,,,,,,,
10,10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,Group 4,Class 7,2021,,,,,,,,,,,,
